Unnamed: 0,Filename,DocumentID,ESTC_ID,Date,Title,Vol_Number,Author,Imprint,Field_Headings,fn_pages,nofn_pages,TableName,fn.percent,decade,footnotes_present
919,0009700104.xml,9700104,T068152,1728,"Arabian nights entertainments: consisting of one thousand and one stories. Told by the Sultaness of the Indies, to divert the Sultan from the Execution of a bloody Vow he had made to marry a Lady every Day, and have her cut off next Morning, to avenge himself for the Disloyalty of his first Sultaness, &c. Containing, A better Account of the Customs, Manners and Religion of the Eastern Nations, viz. Tartars, Persians and Indians, than is to be met with in any Author hitherto publish'd. Translated into French from the Arabian Mss, by M. Galland, of the Royal Academy; and now done into English from the last Paris edition. Vol. I.",Volume 4,Anon,"Dublin : printed by S. Powell, for George Risk, at Shakespear's-Head, George Ewing, at the Angel and Bible, and William Smith, at the Hercules, Booksellers in Dame's-Street, MDCCXXVIII. [1728].","French fiction, 18th century, Translations into English",1,98,Manifest_LitAndLang1,0.01010101,1720,0
924,0009700109.xml,9700109,T068152,1728,"Arabian nights entertainments: consisting of one thousand and one stories. Told by the Sultaness of the Indies, to divert the Sultan from the Execution of a bloody Vow he had made to marry a Lady every Day, and have her cut off next Morning, to avenge himself for the Disloyalty of his first Sultaness, &c. Containing, A better Account of the Customs, Manners and Religion of the Eastern Nations, viz. Tartars, Persians and Indians, than is to be met with in any Author hitherto publish'd. Translated into French from the Arabian Mss, by M. Galland, of the Royal Academy; and now done into English from the last Paris edition. Vol. I.",Volume 9,Anon,"Dublin : printed by S. Powell, for George Risk, at Shakespear's-Head, George Ewing, at the Angel and Bible, and William Smith, at the Hercules, Booksellers in Dame's-Street, MDCCXXVIII. [1728].","French fiction, 18th century, Translations into English",1,84,Manifest_LitAndLang1,0.011764706,1720,0
940,0009800402.xml,9800402,T066929,1770,"The life and adventures of James Ramble, Esq; interspersed, with the various fortunes of certain noble personages deeply concerned in the northern commotions in the year 1715. From his own manuscript. ...",Volume 2,"Kimber, Edward","London : printed for F. Newbery, at the Corner of St. Paul's Church-Yard, 1770.","Adventure stories, English, Early works to 1800",1,307,Manifest_LitAndLang1,0.003246753,1770,0
954,0012400601.xml,12400601,T064709,1788,"Augusta; or, The dependent niece: In letters. In two volumes. ...",Volume 1,Anon,"London : printed for T. Vernor, No. 10, Birchin-Lane, Cornhill, 1788.","Epistolary fiction, English, Early works to 1800",1,181,Manifest_LitAndLang1,0.005494505,1780,0
957,0012400702.xml,12400702,T066382,1792,Memoirs of a baroness. By the author of The conquest of the heart and The victim of fancy. In two volumes. ...,Volume 2,"Tomlins, Elizabeth Sophia","London : printed for G. G. J. and J. Robinson, Pater-Noster-Row, [1792?].","English fiction, 18th century",1,198,Manifest_LitAndLang1,0.005025126,1790,0
960,0012500102.xml,12500102,T096729,1798,"The invasion; or, what might have been. A novel. In two volumes. ...",Volume 2,Anon,"London : printed for H.D. Symonds, No. 20, Paternoster-Row, 1798.","English fiction, 18th century",1,314,Manifest_LitAndLang1,0.003174603,1790,0
968,0012500502.xml,12500502,T139450,1726,"Travels into several remote nations of the world. In four parts. By Lemuel Gulliver, first a surgeon, and then a captain of several ships. ...",Volume 2,"Swift, Jonathan","London : printed for Benj. Motte, at the Middle Temple-Gate in Fleet-Street, MDCCXXVI. [1726].","Voyages, Imaginary, Fiction",1,368,Manifest_LitAndLang1,0.002710027,1720,0
969,0012600101.xml,12600101,T070726,1753,"The travels of Edward Brown, Esq; formerly a merchant in London. Containing his observations on France and Italy; his voyage to the Levant; his Account of the Island of Malta; his Remarks in his Journies through the Lower and Upper Egypt; together with a Brief Description of the Abyssinian Empire. Interspersed throughout With several curious Historical Passages relating to our own as well as Foreign Nations; as also with Critical Disquisitions as to the present State of the Sciences in Egypt, particularly Physick and Chemistry. In two volumes. ...",Volume 1,"Campbell, John","London : printed for Thomas Longman, Charles Hitch and Lacy Hawes, in Pater-Noster-Row ; John Hinton, in Newgate-Street ; and John and James Rivington, in St. Paul's Church-Yard, MDCCLIII. [1753].","Brown, Edward,, Merchant",1,334,Manifest_LitAndLang1,0.002985075,1750,0
985,0012700401.xml,12700401,T064753,1798,"Ellinor; or, the world as it is. A novel. In four volumes. By Mary Ann Hanway. ...",Volume 1,"Hanway, Mary Ann","London : printed at the Minerva-Press, for William Lane, Leadenhall-Street, M.DCC.XCVIII. [1798].","English fiction, 18th century, Women, Fiction, Early works to 1800",1,331,Manifest_LitAndLang1,0.003012048,1790,0
1006,0012800900.xml,12800900,T124403,1772,Genuine memoirs of Miss Harriet Melvin and Miss Leanora Stanway. In a series of letters. By a young lady of Glocester.,0,Young Lady of Glocester,"London : printed for J. Fuller, in Ave-Maria-Lane, M.DCC.LXXII. [1772].","[Melvin, Harriet,, Miss], Fiction, Early works to 1800, [Stanway, Leanora,, Miss], Fiction, Early works to 1800, Biographical fiction, Early works to 1800",1,211,Manifest_LitAndLang1,0.004716981,1770,0
1010,0012900400.xml,12900400,T072301,1726,"The life and most surprizing adventures of Robinson Crusoe, of York, mariner. Who lived eight and twenty years in an uninhabited island on the coast of America, lying near the mouth of the great river of Oroonoque: Having been cast on Shore by Shipwreck, wherein all the Men were drowned, but Himself: As also a Relation how he was wonderfully deliver'd by Pyrates. The whole three volumes faithfully abridg'd, and set forth with Cuts proper to the Subject.",0,"Defoe, Daniel","London : printed for A. Bettesworth, at the Red-Lyon in Pater-Noster-Row ; J. Brotherton, at the Bible W. Meadows, at the Angel in Corn-Hill ; and E. Midwinter, at the Looking-Glass on London-Bridge, 1726.","Castaways, Fiction",1,425,Manifest_LitAndLang1,0.002347418,1720,0
1016,0012900900.xml,12900900,T057329,1706,"The post-Boy robb'd of his mail: or, The Pacquet Broke Open. Consisting of letters of love and gallantry, and all miscellaneous subjects: In which are Discover'd The Vertues, Vices, Follies, Humours and Intrigues of Mankind. With Remarks on Each letter. Both volumes in one.",0,"Gildon, Charles","London : printed by B. Mills, for John Sprint, at the Bell in Little-Britain, 1706.","Epistolary fiction, English, Early works to 1800",1,513,Manifest_LitAndLang1,0.001945525,1700,0
1026,0013100101.xml,13100101,T064708,1774,"All's right at last: or, the history of Miss West. ...",Volume 1,Anon,"London : printed for F. and J. Noble, at their respective Circulating Libraries, near Middle Row, Holborn, and Saint Martin's Court, near Leicester Square, MDCCLXXIV. [1774].","Epistolary fiction, English, Early works to 1800",1,225,Manifest_LitAndLang1,0.004424779,1770,0
1027,0013100102.xml,13100102,T064708,1774,"All's right at last: or, the history of Miss West. ...",Volume 2,Anon,"London : printed for F. and J. Noble, at their respective Circulating Libraries, near Middle Row, Holborn, and Saint Martin's Court, near Leicester Square, MDCCLXXIV. [1774].","Epistolary fiction, English, Early works to 1800",1,217,Manifest_LitAndLang1,0.004587156,1770,0
1036,0013100502.xml,13100502,T070069,1800,"Ermina Montrose; or, the cottage of the vale. In three volumes. With characters from life. By Emily Clark, Grand-Daughter of the Late Colonel Frederick, and author of ``tanthe; or, the Flower of Caernarvon.'' ...",Volume 2,"Clark, Emily, novelist","London : printed for the author, [by T. Davison] and sold by James Wallis, Paternoster-Row, 1800.","English fiction, 18th century",1,267,Manifest_LitAndLang1,0.003731343,1800,0
1042,0013200203.xml,13200203,T107742,1790,"Delia, a pathetic and interesting tale. In Four Volumes ...",Volume 3,"Pilkington, Mrs. (Mary)","London : printed for William Lane, Leadenhall Street, 1790.","Epistolary fiction, English, Early works to 1800",1,292,Manifest_LitAndLang1,0.003412969,1790,0
1051,0013300102.xml,13300102,T071889,1785,"Camilla; or, the correspondence of a deceased friend. In three volumes. ...",Volume 2,Anon,"[London] : printed for W. Cass, Lamb's-Conduit-Street, Holborn, 1785.","Epistolary fiction, English, Early works to 1800",1,213,Manifest_LitAndLang1,0.004672897,1780,0
1059,0013300502.xml,13300502,T064755,1798,"Waldorf; or, the Dangers of Philosophy. A philosophical tale. By Sophia King, author of ``the Trifles from Helicon.'' ...",Volume 2,"Fortnum, Sophia","London : printed for G. G. and J. Robinson, Paternoster-Row, 1798.","Women, Fiction, Early works to 1800",1,221,Manifest_LitAndLang1,0.004504505,1790,0
1063,0013400101.xml,13400101,T071302,1777,"A collection of novels, selected and revised by Mrs. Griffith. ...",Volume 1,"Griffith, Mrs. (Elizabeth)","London : printed for G. Kearsly, at No. 40, in Fleet-Street: and the other Proprietors, MDCCLXXVII. [1777].","English fiction, 18th century",1,289,Manifest_LitAndLang1,0.003448276,1770,0
1074,0013500202.xml,13500202,T131208,1788,"Le comte de Saint-M<c3><a9>ran, ou les nouveaux <c3><a9>garemens du cour et de l'esprit. Premiere Partie.",Volume 2,"Maimieux, Joseph de","A Londres : & se trouve <c3><a0> Paris, chez Leroy, Libraire, rue S. Jacques; vis-<c3><a0>-vis celle de la Parcheminerie, M.DCC.LXXXVIII. [1788].","French fiction, 18th century",1,217,Manifest_LitAndLang1,0.004587156,1780,0
1080,0013500402.xml,13500402,T107743,1788,"Fatal follies: or, the history of the Countess of Stanmore. In four volumes. ...",Volume 2,"Thomson, Mrs","London : printed for G. G. J. and J. Robinson, Paternoster Row, MDCCLXXXVIII. [1788].","Historical fiction, English, Early works to 1800",1,233,Manifest_LitAndLang1,0.004273504,1780,0
1110,0013700700.xml,13700700,T064736,1789,Emma Dorvill. By a lady.,0,Lady,"London : printed for T. Hookham, New Bond-Street, MDCCLXXXIX. [1789].","[Dorvill, Emma,], Early works to 1800, Biography, 18th century",1,179,Manifest_LitAndLang1,0.005555556,1780,0
1116,0013800103.xml,13800103,T064721,1799,A tale of the times. By the author of A gossip's story. Dedicated by permission to Mrs. Carter. In three volumes. ...,Volume 3,"West, Mrs. (Jane)","London : printed for T. N. Longman and O. Rees, Paternoster-Row, 1799.","Wollstonecraft, Mary,, 1759-1797, Parodies, imitations, etc.",1,402,Manifest_LitAndLang1,0.00248139,1790,0
1150,0016100502.xml,16100502,T061516,1741,"Persiles and Sigismunda: a Celebrated novel. Intermixed with a great Variety of Delightful Histories and entertaining adventures. Written in Spanish by Michael de Cervantes Saavedra, Author of Don Quixote. Translated into English from the Original. ...",Volume 2,"Cervantes Saavedra, Miguel de","London : printed for C. Ward and R. Chandler, Booksellers, at the Ship without Temple Bar; and at York and Scarborough; and J. Wood, and C. Woodward, at the Dove in Paternoster Row, MDCCXLI. [1741].","Fiction, 18th century",1,296,Manifest_LitAndLang1,0.003367003,1740,0
1159,0016200301.xml,16200301,T054973,1796,Memoirs of the ancient house of Clarendon. A novel. I left no Business for this idle Trade. In three volumes. ...,Volume 1,Anon,"London : printed for William Lane, at the Minerva-Press, Leadenhall-Street, M.DCC.XCVI. [1796].","Grafton, Augustus Henry Fitzroy,, Duke of,, 1735-1811",1,211,Manifest_LitAndLang1,0.004716981,1790,0
1160,0016200302.xml,16200302,T054973,1796,Memoirs of the ancient house of Clarendon. A novel. I left no Business for this idle Trade. In three volumes. ...,Volume 2,Anon,"London : printed for William Lane, at the Minerva-Press, Leadenhall-Street, M.DCC.XCVI. [1796].","Grafton, Augustus Henry Fitzroy,, Duke of,, 1735-1811",1,294,Manifest_LitAndLang1,0.003389831,1790,0
1167,0016200602.xml,16200602,T080585,1788,"Edward and Harriet, or the happy recovery; a sentimental novel. In two volumes, by a lady. Dedicated by permission to her Grace the Duchess of Devonshire. ...",Volume 2,Lady,"London : printed for G. Allen, Bookseller, at his Circulating Library, No. 19, Duke's Court, St. Martin's Lane; C. Stalker, Stationer's Court, and may be had at every Circulating Library in the Kingdom, MDCCLXXXVIII. [1788].","Epistolary fiction, English, Early works to 1800",1,193,Manifest_LitAndLang1,0.005154639,1780,0
1169,0016300102.xml,16300102,T066923,1793,"Rosina: a novel. In five volumes. By the author of Delia, an interesting tale, in Four Volumes. ...",Volume 2,"Pilkington, Mrs. (Mary)","London : printed for William Lane, at the Minerva, Leadenhall-Street, MDCCXCIII. [1793].","English fiction, 18th century",1,289,Manifest_LitAndLang1,0.003448276,1790,0
1171,0016300104.xml,16300104,T066923,1793,"Rosina: a novel. In five volumes. By the author of Delia, an interesting tale, in Four Volumes. ...",Volume 4,"Pilkington, Mrs. (Mary)","London : printed for William Lane, at the Minerva, Leadenhall-Street, MDCCXCIII. [1793].","English fiction, 18th century",1,239,Manifest_LitAndLang1,0.004166667,1790,0
1186,0016400401.xml,16400401,T055340,1799,The expedition of Humphry Clinker. By the author of Roder:c [sic] Random. In two volumes. ... Cooke's edition. Embellished with superb engravings.,Volume 1,"Smollett, Tobias George","London : printed for C. Cooke, [1799?].","Tobacco, Fiction",1,222,Manifest_LitAndLang1,0.004484305,1790,0
1211,0016600303.xml,16600303,T057806,1797,"Santa-Maria; or, the mysterious pregnancy. A romance. In three volumes. By I. Fox. ...",Volume 3,"Fox, Joseph, novelist","London : printed for G. Kearsley, No. 46, Fleet-Street, 1797.","English fiction, 18th century",1,311,Manifest_LitAndLang1,0.003205128,1790,0
1238,0016800301.xml,16800301,T066390,1800,The sailor boy. A novel. In two volumes. ...,Volume 1,Anon,"London : printed at the Minerva-Press, for William Lane, Leadenhall-Street, 1800.","English fiction, 18th century",1,245,Manifest_LitAndLang1,0.004065041,1800,0
1239,0016800302.xml,16800302,T066390,1800,The sailor boy. A novel. In two volumes. ...,Volume 2,Anon,"London : printed at the Minerva-Press, for William Lane, Leadenhall-Street, 1800.","English fiction, 18th century",1,249,Manifest_LitAndLang1,0.004,1800,0
1243,0016800502.xml,16800502,T066386,1795,The motto: or history of Bill Woodcock. In two volumes. By George Brewer. ...,Volume 2,"Brewer, George","London : printed for G. Sael, No. 192, Strand, 1795.","[Woodcock, Bill], Biography, Early works to 1800",1,266,Manifest_LitAndLang1,0.003745318,1790,0
1252,0016900401.xml,16900401,T077667,1780,"The relapse, a novel. In two volumes. Volume I.",Volume 1,Anon,"London : printed for T. Lowndes, No 77, Fleet-Street, M.DCC.LXXX. [1780].","Epistolary fiction, English, Early works to 1800",1,227,Manifest_LitAndLang1,0.004385965,1780,0
